"pars.d_s" "pars.s_s" "pars.r_s" "pars.q_s" "pars.w_w" "pars.a_w" "pars.h_w" "pars.f_min" "pars.f_max" "pars.r_0" "pars.f_0" "pars.q_0" "pars.v_0" "pars.p_0" "pars.e_0" "pars.n_0_a" "pars.n_0_b" "pars.res" "frequency" "power" "pars.d_s.1" "pars.s_s.1" "pars.r_s.1" "pars.q_s.1" "pars.w_w.1" "pars.a_w.1" "pars.h_w.1" "pars.f_min.1" "pars.f_max.1" "pars.r_0.1" "pars.f_0.1" "pars.q_0.1" "pars.v_0.1" "pars.p_0.1" "pars.e_0.1" "pars.n_0_a.1" "pars.n_0_b.1" "pars.res.1" "frequency.1" "power.1" "pars.d_s.2" "pars.s_s.2" "pars.r_s.2" "pars.q_s.2" "pars.w_w.2" "pars.a_w.2" "pars.h_w.2" "pars.f_min.2" "pars.f_max.2" "pars.r_0.2" "pars.f_0.2" "pars.q_0.2" "pars.v_0.2" "pars.p_0.2" "pars.e_0.2" "pars.n_0_a.2" "pars.n_0_b.2" "pars.res.2" "frequency.2" "power.2" "pars.d_s.3" "pars.s_s.3" "pars.r_s.3" "pars.q_s.3" "pars.w_w.3" "pars.a_w.3" "pars.h_w.3" "pars.f_min.3" "pars.f_max.3" "pars.r_0.3" "pars.f_0.3" "pars.q_0.3" "pars.v_0.3" "pars.p_0.3" "pars.e_0.3" "pars.n_0_a.3" "pars.n_0_b.3" "pars.res.3" "frequency.3" "power.3" "pars.d_s.4" "pars.s_s.4" "pars.r_s.4" "pars.q_s.4" "pars.w_w.4" "pars.a_w.4" "pars.h_w.4" "pars.f_min.4" "pars.f_max.4" "pars.r_0.4" "pars.f_0.4" "pars.q_0.4" "pars.v_0.4" "pars.p_0.4" "pars.e_0.4" "pars.n_0_a.4" "pars.n_0_b.4" "pars.res.4" "frequency.4" "power.4" "pars.d_s.5" "pars.s_s.5" "pars.r_s.5" "pars.q_s.5" "pars.w_w.5" "pars.a_w.5" "pars.h_w.5" "pars.f_min.5" "pars.f_max.5" "pars.r_0.5" "pars.f_0.5" "pars.q_0.5" "pars.v_0.5" "pars.p_0.5" "pars.e_0.5" "pars.n_0_a.5" "pars.n_0_b.5" "pars.res.5" "frequency.5" "power.5" "pars.d_s.6" "pars.s_s.6" "pars.r_s.6" "pars.q_s.6" "pars.w_w.6" "pars.a_w.6" "pars.h_w.6" "pars.f_min.6" "pars.f_max.6" "pars.r_0.6" "pars.f_0.6" "pars.q_0.6" "pars.v_0.6" "pars.p_0.6" "pars.e_0.6" "pars.n_0_a.6" "pars.n_0_b.6" "pars.res.6" "frequency.6" "power.6" "pars.d_s.7" "pars.s_s.7" "pars.r_s.7" "pars.q_s.7" "pars.w_w.7" "pars.a_w.7" "pars.h_w.7" "pars.f_min.7" "pars.f_max.7" "pars.r_0.7" "pars.f_0.7" "pars.q_0.7" "pars.v_0.7" "pars.p_0.7" "pars.e_0.7" "pars.n_0_a.7" "pars.n_0_b.7" "pars.res.7" "frequency.7" "power.7" "pars.d_s.8" "pars.s_s.8" "pars.r_s.8" "pars.q_s.8" "pars.w_w.8" "pars.a_w.8" "pars.h_w.8" "pars.f_min.8" "pars.f_max.8" "pars.r_0.8" "pars.f_0.8" "pars.q_0.8" "pars.v_0.8" "pars.p_0.8" "pars.e_0.8" "pars.n_0_a.8" "pars.n_0_b.8" "pars.res.8" "frequency.8" "power.8" "pars.d_s.9" "pars.s_s.9" "pars.r_s.9" "pars.q_s.9" "pars.w_w.9" "pars.a_w.9" "pars.h_w.9" "pars.f_min.9" "pars.f_max.9" "pars.r_0.9" "pars.f_0.9" "pars.q_0.9" "pars.v_0.9" "pars.p_0.9" "pars.e_0.9" "pars.n_0_a.9" "pars.n_0_b.9" "pars.res.9" "frequency.9" "power.9"
"67" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55 -141.344943894646 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55 -130.670605889962 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55 -138.772428953502 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55 -155.974479689658 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55 -135.938012763323 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55 -137.761719992581 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55 -137.361402304408 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55 -131.232568318407 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55 -168.738589456578 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55 -172.319169393746
"68" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55.7575757575758 -142.026364813312 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55.7575757575758 -131.346449657314 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55.7575757575758 -139.452546042708 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55.7575757575758 -156.662906734491 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55.7575757575758 -136.616664582275 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55.7575757575758 -138.441318111163 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55.7575757575758 -138.04079380049 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55.7575757575758 -131.908717181373 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55.7575757575758 -169.432804135846 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 55.7575757575758 -173.015011056745
"69" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 56.5151515151515 -142.71506937289 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 56.5151515151515 -132.029664481877 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 56.5151515151515 -140.139967082726 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 56.5151515151515 -157.358511341906 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 56.5151515151515 -137.302643266268 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 56.5151515151515 -139.128228285669 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 56.5151515151515 -138.727500582698 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 56.5151515151515 -132.592232280653 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 56.5151515151515 -170.134120394402 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 56.5151515151515 -173.717934976627
"70" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 57.2727272727273 -143.410977712956 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 57.2727272727273 -132.720167934947 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 57.2727272727273 -140.83461161869 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 57.2727272727273 -158.061216881067 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 57.2727272727273 -137.995867689172 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 57.2727272727273 -139.822369823998 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 57.2727272727273 -139.421441864336 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 57.2727272727273 -133.283031330238 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 57.2727272727273 -170.842464034268 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 57.2727272727273 -174.427867474255
"71" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.030303030303 -144.114012784034 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.030303030303 -133.417880507896 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.030303030303 -141.536402031522 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.030303030303 -158.770949401192 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.030303030303 -138.696259589088 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.030303030303 -140.523664879847 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.030303030303 -140.12253970851 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.030303030303 -133.981034958057 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.030303030303 -171.557763420229 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.030303030303 -175.144737403571
"72" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.7878787878788 -144.824100181136 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.7878787878788 -134.122725439571 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.7878787878788 -142.245263370065 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.7878787878788 -159.487637471957 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.7878787878788 -139.403743398875 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.7878787878788 -141.232038284282 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.7878787878788 -140.830718859474 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.7878787878788 -134.686166533721 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.7878787878788 -172.279949326345 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 58.7878787878788 -175.868476000051
"73" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 59.5454545454545 -145.541167990353 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 59.5454545454545 -134.834628557171 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 59.5454545454545 -142.961123196367 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 59.5454545454545 -160.211212036485 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 59.5454545454545 -140.118246089942 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 59.5454545454545 -141.947417390491 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 59.5454545454545 -141.545906587173 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 59.5454545454545 -135.398352009711 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 59.5454545454545 -173.008954794694 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 59.5454545454545 -176.599016741274
"74" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 60.3030303030303 -146.265146647393 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 60.3030303030303 -135.553518129453 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 60.3030303030303 -143.683911443007 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 60.3030303030303 -160.941606275848 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 60.3030303030303 -140.839697028171 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 60.3030303030303 -142.669731930623 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 60.3030303030303 -142.268032543883 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 60.3030303030303 -136.11751977489 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 60.3030303030303 -173.744715005323 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 60.3030303030303 -177.336295218577
"75" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.0606060606061 -146.995968807053 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.0606060606061 -136.279324731217 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.0606060606061 -144.413560281432 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.0606060606061 -161.678755484101 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.0606060606061 -141.568027840954 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.0606060606061 -143.398913883657 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.0606060606061 -142.997028631901 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.0606060606061 -136.84360051926 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.0606060606061 -174.487167156415 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.0606060606061 -178.080249018826
"76" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.8181818181818 -147.733569222668 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.8181818181818 -137.011981118106 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.8181818181818 -145.150004000343 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.8181818181818 -162.422596952932 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.8181818181818 -142.303172294365 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.8181818181818 -144.134897353371 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.8181818181818 -143.732828881338 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.8181818181818 -137.576527109028 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.8181818181818 -175.236250353807 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 61.8181818181818 -178.83081761543
"77" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 62.5757575757576 -148.477884634676 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 62.5757575757576 -137.751422110817 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 62.5757575757576 -145.893178893273 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 62.5757575757576 -163.173069865086 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 62.5757575757576 -143.045066179599 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 62.5757575757576 -144.877618455517 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 62.5757575757576 -144.475369337135 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 62.5757575757576 -138.316234471055 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 62.5757575757576 -175.991905509017 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 62.5757575757576 -179.587942267771
"78" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 63.3333333333333 -149.228853667497 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 63.3333333333333 -138.497584487912 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 63.3333333333333 -146.64302315455 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 63.3333333333333 -163.930115195808 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 63.3333333333333 -143.79364720787 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 63.3333333333333 -145.627015213401 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 63.3333333333333 -145.224587954498 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 63.3333333333333 -139.062659485898 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 63.3333333333333 -176.754075245031 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 63.3333333333333 -180.351565928309
"79" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.0909090909091 -149.986416734006 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.0909090909091 -139.250406886471 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.0909090909091 -147.399476782896 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.0909090909091 -164.693675621575 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.0909090909091 -144.548854913015 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.0909090909091 -146.383027461146 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.0909090909091 -145.980424502011 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.0909090909091 -139.81574088868 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.0909090909091 -177.522703809178 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.0909090909091 -181.121633156677
"80" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.8484848484848 -150.75051594692 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.8484848484848 -140.009829709915 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.8484848484848 -148.162481492013 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.8484848484848 -165.463695435499 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.8484848484848 -145.310630561149 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.8484848484848 -147.14559675394 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.8484848484848 -146.742820471763 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.8484848484848 -140.575419177109 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.8484848484848 -178.29773699243 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 64.8484848484848 -181.898090040142
